QouteText,is_legal
"This signal tells you that the chemistry in this area needs to change, or is changing.",0
"Then take five calm, deep breaths.",0
Tense the muscles around the pain area as well.,0
"When practicing the WHM for pain regulation, you’re consciously manipulating your body and the pain you feel through the use of the breathing techniques.",0
A positive train of thought or mindset influences the perception of pain.,0
Begin by sitting or lying down in a comfortable position.,0
"While holding the breath, focus your attention on the point of pain, and press your held breath toward it.",0
My life changed when a medical mistake was made during an artificial hip operation.,0
"The purpose is not to suppress the pain signal, but to change the internal chemistry that causes the pain in the first place.",0
"But then I was introduced to the Wim Hof Method, and my life changed completely.",0
"It provided me with the insights and skills I needed to improve the quality of my life fundamentally, despite the pain and limitations.",0
"Exhale the last breath fully out, then inhale fully in once more, and hold it for ten seconds.",0
"How long can you hold a horse stance, with or without beer? Let’s find out!",0
"Concentration, breathing, and cold training allows me to produce the morphine-containing hormones and cannabinoids that reduce the experience of the pain.",0
"To get into a horse stance, stand up straight, then spread your feet apart, about one and a half times the width of your shoulders.",0
Pain is a complex phenomenon that can have a penetrating effect on life.,0
"Make sure that your feet are facing forward, your spine is straight, and your posture is upright and aligned.",0
It can have an adverse effect on one’s work and relationships.,0
"Pain may be a fixed value in life, but it is possible to control it with the Wim Hof Method.",0
"Daily pain often results in a negative spiral that can lead to depression, isolation, and a reliance on medication.",0
"Now bend your knees into a squat, lowering your upper body as if you were on horseback.",0
Keep your knees in line with your toes. Place your hands on your hips. And hold.,0
"I also like to add arm movements and sounds — pushing my right hand away from my body to the left side, then switching to push out with my left hand to the right side, making “Hoo-Hah” sounds as I breathe.",0
But employing the WHM enabled me to stop taking medication and instead influence my pain in a natural way.,0
"Then, the second time around, breathe deeply and evenly and see the difference it makes.",0
First breathe regularly and see how long you can hold the stance.,0
Athletic performance isn’t the only kind of performance that is enhanced by practicing the method.,0
"Ever since I’ve been instructing the Wim Hof Method, I’ve been using it to upgrade all kinds of facets of daily life.",0
"Doing deep breathing will help, as it lessens the build-up of lactic acid in your muscles, which leads to fatigue and failure.",0
One of my favorites is to use breathwork to elevate the sexual experience.,0
"If it can enable a man to drop down and do forty push-ups after just one round, imagine how it might benefit you between the sheets.",0
"In our WHM retreats, we often use this exercise to stay warm after being in cold water.",0
"I’ve found that the state of mind it generates, in combination with the extra energy created in your cells for longer stamina, and the activation of primordial powers from our lizard brain, can make for some serious fireworks.",0
I’ve found that this is a unique and tender way to align with my partner.,0
"Jelle Steenbeek, creator of the Lionwood program, is a WHM instructor who has found that practicing WHM breathing with his sexual partner enhances the experience for them both.",0
"With energy of the group to carry them, people are easily able to hold the stance for thirty minutes.",0
Holding my spouse by the chest while sitting behind her against some pillows and doing three or four rounds of breathing requires that we are both on the same team,0
WHM practice also trains my perineal muscle each time I “squeeze” in the second retention of a breath cycle.,0
"At each “plateau,” you stop at 80 percent, do the breathing, and start over.",0
"Plus, more feeling over your body is more control over your equipment.",0
"This is one of the most important muscles for a good sex life, for both men and women.",0
"If you stop each time you are there and don’t go over the edge, you are able to get to much higher states of orgasmic joy.",0
"You don’t start again from zero; you have a higher base to launch from, which gets you higher.",0
Don’t even get me started on ice baths in relation to better sex and children named after Wim!,0
Another thing breathing helped me to do is slow down and give my partner more time to enjoy herself.,0
"To demonstrate the power of the technique, let’s do some push-ups. First, do as many push-ups as you can to set a baseline.",0
"If you feel you can, keep doing the push-ups after you breathe in for the recovery breath.",0
Most of us can only do ten or twenty before becoming seriously fatigued.,0
"As a man, if you get heated and keep going, it is very likely you’ll orgasm if you go beyond 80 percent of excitement.",0
Breathe in deeply and relax to let your breath go sixty times.,0
This exercise is an adaptation of the Basic Breathing Exercise to enhance athletic performance.,0
"You may be surprised to learn that suddenly you can do twice, three times, or four times as many as you did before.",0
"Now do a single round of the Basic Breathing Exercise, exhale fully, and try the push-ups again during the retention phase, with your breath held out on the exhale.",0
Relax to let your breath go and start a new round.,0
"Start each new round with your regular WHM breathing rhythm, and then increase the speed and intensity of your breathing as the round proceeds.",0
"You can delay the deprivation of oxygen in the muscle tissue, thereby postponing the point of lactic acidification, which leads to fatigue and failure.",0
Wait a couple of minutes to ground yourself again and then begin your endurance exercise.,0
The Wim Hof Method uses your body’s own ability to recalibrate and refocus so you can perform at your peak.,0
Breathe more than you feel is necessary and stay aware of your breath during the endurance exercise.,0
"Before you begin an endurance exercise, such as long distance running or cycling, do three to four rounds of power breathing:",0
This increase is what makes this power breathing.,0
Say goodbye to performance anxiety and game-day jitters.,0
The breathing exercise causes a release of adrenaline and glucose that your body can absorb immediately and achieve better performance.,0
"In January 2020, I joined Wim Hof and a number of other authors and influencers for one of his expeditions in Poland.",0
I think there’s an incredible application here for professional athletes.,0
"I want to be able to get more out of my body than anybody has, ever.",0
"I now do the Wim Hof basic breathing every single morning, using the free app.",0
"After the third round of breathing, I feel freaking great, like it gets my brain right for the day.",0
"I think supplements and exercise are amazing, but I don’t think anything is more amazing than doing this breath work first thing in the morning.",0
"Since the expedition, my sleep has dramatically improved, my recovery is off the charts, and because I’m hyper-saturated with oxygen in my body, I don’t hit fatigue until a lot later when I’m training.",0
I don’t want to just take care of my body. I don’t want to just live longer.,0
"In 2015, I was diagnosed with an aggressive, rapidly dividing form of breast cancer that required six months of chemotherapy, six weeks of radiation, and a breast-saving operation.",0
All you have to do is lie in your bed and let Wim guide you.,0
"It’s just about being able to access more of the gifts that God has given you, to help you gain a tool that helps you become your greater self.",0
"At the end of seventeen minutes, there is a recalibration in your mind, a chemical change in your brain from this breathing technique.",0
"Naturally I continued with the Wim Hof Method, and I ended up feeling less tired and more energetic than I had the whole previous year.",0
"I already practice cold exposure, so it was the breathing part that was key for me.",0
"When I was diagnosed with multiple sclerosis (MS) in 2011, the ground beneath my feet subsided.",0
"During the workshop, I already got tingling in my fingers during the breathing exercises.",0
"The WHM has taught me to really listen to my body, which makes me powerful.",0
My neurologist told me that nothing would change and that I would have to learn to live with this handicap. But then my mother told me about Wim Hof.,0
"Today my MS is under control; I am an active mother of five, work full time in the Netherlands Philharmonic Orchestra, train, and live life as I would like to live it.",0
"Now I hold workshops twice a month in my hometown of Ibiza, where I live in remission of my cancer.",0
So they weren’t “dead” after all. There was life in them.,0
It brings me such joy to share my happiness with others and to see them benefit from the method as well. I’m truly blessed.,0
"I called my husband at the time and said, “A miracle has happened.”",0
"Our fourth child was ten months old, and the symptoms affected my hand and arm, making it impossible for me to perform in my profession as a violinist.",0
The WHM has made me strong both physically and mentally.,0
"I then decided that I wanted to share my knowledge and experience with the WHM with others, so a year later, I became a certified Wim Hof Method instructor.",0
"From that day on, I continued to practice the WHM, and in a short amount of time, my hand and arm recovered 99 percent.",0
"For years I experimented with diet and nutrition, sport and exercise, yoga and meditation.",0
"By following Wim’s ten-week online course, I found a way back into my body and some deep healing took place over a matter of weeks.",0
"Even a beginner can construct these royal sailing boats. Model builders from ages nine to adult will find the instructions and patterns easy to understand, easy to copy, and most important—great fun to construct!",0
The boat model was also valued in Egyptian culture as a religious symbol.,0
"The finest funerary boat models were discovered in Egypt, and the most valuable are the ones belonging to King Tutankhamen (ruled 1361-1352 B.C).",0
These Egyptian model boats were known as funerary models.,0
"Also described is how to make the beautiful royal sail using freehand painting techniques, and how to make the miniature hieroglyphic symbols for each model",0
"These boat models are 3’ long and made of acacia wood and ivory. Even after thirty-five centuries, these models still retain their colorful decorations and fine linen sails. They are classic examples of Egyptian maritime art and technology.",0
"They believed the soul, upon leaving the body, would then journey on a boat to heaven.",0
"He organized the construction of the pyramid, but not much else is known about Khufu’s life due to the fact his tomb was robbed soon after his death. N",0
"The hobbyist building these royal boat models will be following the process that the ancient Egyptians used to construct their boats many centuries ago. The modern model shipwright will learn how to select the finest wood, the best tools, and replicate the paints and colors favored by the ancient Egyptians.",0
"To transfer the design onto the sail material, place the sail pattern under the blank sail sheet and gently trace the outline on the papyrus or parchment using a #2 pencil.",0
"King Khufu, who reigned from approximately 2551 to 2528 B.C., was a 4th Dynasty pharaoh who was best known for building the Great Pyramid of Giza in Egypt.",0
It was in accordance with this hope that the dead person’s family would place a model of a boat in the burial place so the soul would find its way to heaven.,0
"These instructions relate to all three model-building projects, even though many centuries separate each pharaoh’s reign. As stated previously, the projects are rated at a beginner’s skill level. However, it is recommended that adult supervision be present when children under the age of twelve are using cutting tools.",0
The paints are water-based acrylic and can be easily removed with water.,0
"No remains of his mummy have ever been found, only the empty sarcophagus that lies in the center of the king’s chamber inside the pyramid. Khufu’s Great Pyramid is the only remaining Wonder of the Ancient World standing to this day.",0
The sail is now ready for mounting. Place the sail to the side for now while the next phase of construction begins.,0
There are only two things necessary for you to do in order to make the pharaoh’s sail. The first requires tracing the pattern in the book onto either the papyrus sheet or the parchment paper. The second is to paint the outline of the images on the papyrus or parchment.,0
He is considered by many historians to be one of the great pharaohs of Egypt.,0
"For best results use small bristle camel’s hair brushes: very fine, fine, ″, and ¼″.",0
"Then go over the pencil markings with a medium brown, extra-fine point, felt-tip pen. Then paint the sail following the color guide provided for each sail using the water-based acrylic paints listed under Supplies and Construction Materials on page 2.",0
Many of the models were lovingly constructed as toys for their children two thousand years before the birth of Christ.,0
Two sheets of either light colored papyrus paper or top-grade beige parchment paper. (NOTE: Inexpensive papyrus paper can be obtained from importers listed on the Internet.),0
"All that remains of this once powerful pharaoh is a nine-millimeter ivory statuette of him that was discovered at Abydos, Egypt.",0
"It should be noted that each pharaoh’s sail design and coloring is different. The reason for this is that the art style did change over the centuries separating these great pharaohs. This book provides the necessary patterns and easy-to-follow instructions on how to create each sail in Parts 1, 2, and 3.",0
Larger boats like a pharaoh’s sailing boat were made from native acacia wood and imported cedar from what is now the country of Lebanon.,0
The varnish will protect the paint and sail material from being damaged while handling and mounting the sail to the model’s yardarm and mast.,0
"The model builder should have a solid, well-lighted worktable for this project. You will also need a good-quality cutting mat and a flexible steel ruler in order to make safe and accurate pattern cuts using an X-ACTO knife. Many of these materials can be easily obtained at craft, hobby, and office supply stores.",0
"King Khufu probably used his boat for important state and religious functions and also excursions on the Nile with his wives, concubines, and children.",0
Use a paper towel to clean off any excess paint from the brush.,0
The sail’s 5 ″ side will be the length; the sail’s 4 ″ side will be the width. It is recommended that you cut out an extra piece to use as a practice piece for the painting of the sail.,0
"During Khufu’s time there were many types of boats traveling along the Nile River. The most common boats were made from lightweight papyrus reeds. They were used for personal transport, light commerce, fishing, hunting, and, of course, warfare.",0
Cedar was very important to the Egyptians as a boat building material.,0
"Refer to the patterns on pages 23 and 25, and the drawings on pages 19, 20, and 21 before starting this portion of the project.",0
"The most common models the Egyptians made were boats. Today, in museums and private collections throughout the world, thousands of these historic artifacts are on display.",0
"In addition, the boat might have had a large square sail made of thick coarse canvas gloriously painted with Khufu’s likeness standing with the God Osiris, or perhaps the Goddess Mut.",0
"Once you are satisfied that all the details on the pharaoh’s portrait and the hieroglyphic writing are complete, allow the paint to dry for two hours before applying a light coat of clear water-based satin varnish to both sides of the sail.",0
"Take a 7¾″ x 11¾″ sheet of light colored papyrus or a sheet of beige parchment paper and, using an X-ACTO knife, carefully cut out a 5 ″ x 4 ″ piece from the blank sheet.",0
This part of making the sail is fun. You will find that acrylic paint is easy to work with when reproducing the pharaoh’s likeness and royal cartouches. Another great thing about acrylic paint is when it is dry the colors will closely resemble the heavily leaded paint used by ancient Egyptian artists.,0
"Khufu’s royal boat was built of relatively short blocks of timber that were braced and secured with strong rope made of halfa grass, wooden dowels, and copper staples.",0
"Begin by painting the outlines carefully with short, steady strokes using the ″ brush with just a small amount of paint each time.",0
"Once the outlines are painted, allow them to dry thoroughly before using the very fine and fine brushes to paint the small details like the facial features and costumes.",0
"Once the outline has been traced, gently retrace the pharaoh’s image using a medium brown, extra-fine point, felt-tip pen so all the lines and hieroglyphs will stand out for the painting phase. If mistakes are made here in this process, use the spare sail material to start over again.",0
The top piece for the footing measures ¼″ x ¼″ x ¼″. Glue the pieces together in a stack. Refer to the drawing on page 20 for the correct placement of the mast-footing base on the main deck.,0
"Carefully use an X-ACTO knife to cut the patterns out. The hull is made sandwich style. (See the drawing on page 19 as a guide.) Starting with the left side of the boat’s keel (using white carpenter’s glue): glue number 1 to the boat’s keel at the top. Next, glue number 2 to number 1, then glue number 3 to number 2, then, finally, glue number 4 to number 3.",0
"The pharaoh’s throne platform can be made from balsa, walnut, or basswood. The measurements are: x 1½″ x 1 ″.",0
"Place the 5 ″ x 4%″ sheet squarely over the outline guide on page 11. Use a #2 pencil to gently trace the image onto the sail material. The image may appear light now, but once it is placed under a good light source the lines will be easily seen for the final tracing before the actual painting of the sail.",0
"The bi-pole mast is 5½″ long and is supported by three, thick strips.",0
"All of the patterns are labeled for you on pages 23 and 25. Trace the patterns onto whatever wood you want: balsa, mahogany, walnut, etc. The wood should be a thick sheet.",0
The yardarm is made of a single piece of wood dowel. Follow the scale drawing on page 21 to make this piece.,0
Refer to the painting instructions on page 11 and the color photograph of the completed sail located on the inside front cover as a guide for what colors to use in the painting.,0
"Use a piece of extra-fine sandpaper to remove any rough edges after cutting. Once this has been done, go to page 21 and cut out and color the four hieroglyphic strips.",0
"Begin by making the hull, then continue with the main deck, bi-pole mast, yardarm, and finally the throne platform—in that order.",0
See the scale drawing of the mast on page 21 for the correct size and placement of these structural crossbeams.,0
Secure them together with plastic modeling clamps. Allow these pieces to dry thoroughly.,0
Place the outlined papyrus or parchment paper on a clean sheet of unlined paper or on a clean cutting mat. Secure the edges of the sail material with thin strips of masking tape so the sail will not move during the painting and drying phase.,0
The hull is now ready for light sanding. Use a sheet of extra-fine sandpaper to gently smooth the hull’s sharp edges ONLY.,0
"The mast is a bi-pole, the style that was common 2,500 years before Christ.",0
"There is also a period floor design for the throne platform on page 21 (this is optional). Once all of these parts have been made, set them aside for assembly later.",0
The ancient Egyptians were the world’s first serious model makers. Their civilization spanned almost five thousand years.,0
This matches the boat’s curve and will allow for easy mounting later to the deck. Trace the canopy’s outline (see page 23) onto the balsa wood and carefully use an X-ACTO knife to cut it out.,0
The model’s mast is made of two pieces of ″ square wood strips that are slightly tapered at the top.,0
See the scale drawing of the mast on page 21 for the correct size and placement of these structural crossbeams. The bipole mast footing base is made from thick balsa wood measuring long x ″ wide.,0
"Use the curved deck as a reference when joining the sections together. The right side of the hull is built in the same manner as the left side: number 5 is glued to the boat’s keel. Next, glue number 6 to number 5, then glue number 7 to number 6, then, finally, glue number 8 to number 7. Next, glue the main deck to the top of the hull.",0
"The four strips are to be glued to each side of the platform, or you can make and color your own hieroglyphic markings. Page 23 shows exactly where to glue the completed throne platform to the main deck.",0
"It is best to use a thick sheet of balsa wood, because balsa can be easily curved when wet and it can hold that curve once it is dry. The canopy on page 19 shows that it has a slight fore and aft curve.",0
For most of that period they constructed wonderful models of things and places from everyday life out of wood and clay.,0
Cut out and color the period painting of Goddess Mut on page 20 and glue it to the top of the canopy using a light film of white carpenter’s glue (optional).,0
"Made of red cedar, it was very strong in order to support the heavy coarse linen sail.",0
"The hull should have a layered, or a stepped appearance. The pharaoh’s boat hull should not have a smooth look.",0
The four steering oars are to be mounted onto the boat’s stern with steering oar supports.,0
Use extra-fine sandpaper to lightly smooth the edges for a uniform appearance.,0
"Most impressive are their miniature models of farm scenes with cattle and sheep and the shops of carpenters, weavers, potters, butchers, and bakers.",0
Hold it in place until it bonds. Repeat this until you have attached all of the oar supports to the deck. The blades are made from thick balsa wood and each oar shaft is made of 0.005″ round brass rods that are 2¼″ long.,0
Make sure the loop is wide enough to hold each oar in place. The oar supports should be ¾″ long.,0
See page 20 for the shape of the blades. Apply a small drop of instant adhesive to the edge of the oar blade and carefully place the shaft onto the blade and hold until secure. Repeat this process until you have joined all of the oar blades to the oar shafts.,0
"Here you will see the shape of the ¼″ high wood stand, as well as the shape and appearance of the ancient pottery shard image.",0
(See page 23 for this pattern.) You will need to drill two holes in each support where indicated. The blades are made from thick balsa wood and each oar shaft is made of 0.008″ round brass rods that are 1 ″ long.,0
The base’s mounting post that supports the completed model is a 0.016″ round brass rod that is 2″ long.,0
Make five canopy support posts from 0.012″ round brass rods. Each post will be 1¼″ long.,0
"To attach the oar supports to the deck, place a small drop of instant adhesive to the straight side of the eyelet and insert it into the hole.",0
On page 22 you will find a full-scale pattern for the model’s display stand. You may also create your own design for the base if you choose.,0
"So, you cannot make a mistake as far as the final appearance of the boat is concerned. It is your project to have fun with, so go for it!",0
"To install the oar supports, use a medium-size sewing needle to make the holes ″ deep into the deck. Follow the scale drawing on page 20 for placement.",0
This special piece will be mounted on the stand later. You will need to drill a %″ hole into the stand where indicated.,0
The eight rowing oars are attached to the main deck with eyelets. To make the eyelets carefully bend a 0.006″ round brass rod into a small loop using needle-nose pliers.,0
"First, apply a coat of clear wood sealer to all wood parts, including the hull, to get a uniform application of the wood stain when it is applied later.",0
A scale drawing of the model’s display stand and a copy of a 2500 B.C. pottery shard unique to the period of King Khufu can be found on page 22.,0
The natural color of these boats would have appeared a light brown or a slightly reddish brown depending on the age and dryness of the cedar before construction.,0
Using your imagination to create new ideas is what makes scratch building models such a great and interesting lifetime hobby.,0
"The next step is the staining and hand painting of the previously constructed model parts, prior to their addition to the model’s hull.",0
The large Nile River boats during the time of King Khufu were mainly built of durable red cedar from the land that is now Lebanon.,0
Use white carpenter’s glue for securing wood to wood and use instant adhesive to bond wood to metal or metal to metal.,0
"If you choose to use the book’s pattern, it is best to use a hardwood such as walnut or pear. This is because these woods have a beautiful color tone when sanded lightly and sealed with a quality satin varnish.",0
"To reproduce the color designs you can make them yourself using extra-fine point felt-tip pens. The colors you will need are green, red, and brown. Or, you can easily cut out these decorative accents located on the inside covers. It will be your choice. Apply a light coat of clear water-based satin varnish to the paper to protect the designs and to give it an aged appearance.",0
The four steering oar blades and the eight rowing oar blades are painted tan.,0
"If balsa wood was used to construct the model, then staining the hull and other wood parts will be necessary to achieve the correct color tone.",0
"When the sealer is dry, use a light reddish brown stain on the hull and all other pre-finished wood parts. When the stain is dry, wipe off any excess stain with a clean paper towel before continuing.",0
"The ancient Egyptians also used cedar to make the boat’s mast, the yards for the sail, and the canopy. Therefore, these important pieces would also have the same color appearance as the hull.",0
Now that you have built all the parts for the model the next step is gluing them to the hull.,0
See pages 19 and 20 for blade decoration ideas. (NOTE: These decorations are optional.) Once all the model parts have been painted or stained set them aside. The model’s display stand is the next item for construction.,0
"If the model was constructed using a naturally dark wood such as mahogany, walnut, or pecan, then sealing and staining is not necessary as these woods already come very close to the correct color tone.",0
See page 22 for the placement of the brass support to properly balance the completed model.,0
It is an interesting fact that archaeologists don’t all agree on how a particular pharaoh’s sailing boat would have appeared in real life since to date none have been discovered intact.,0
"Glue the footing into place, using white carpenter’s glue, and let dry. Then place a drop of glue on both pieces of the mast’s bottom and mount the mast onto the footing. Hold it steady for a moment until the glue bonds.",0
Make sure the model is level and hold it secure until the glue firmly holds. Glue the pottery shard image to a ″ thick piece of balsa wood and attach to the display stand (optional).,0
"A first-time modeler should find these directions fun and easy to follow. However, if you do experience problems at any point during the construction, the important thing to remember is not to become discouraged.",0
Do this for both top corners of the sail. The other ends are then attached to the model by wrapping them around the left and right canopy posts and securing them with instant adhesive. Cut off any excess string.,0
The painting of the four steering oars and eight rowing oars are next. Paint the shafts of the oars medium red.,0
Queen Hatshepsut reigned from approximately 1479 to 1458 B.C. and was the first great woman in recorded history.,0
"Just as the ancient model builders put their own artistic identity into their boats, so, too, will the modern boat builder bring their own unique artistic expression to the project.",0
Congratulations! Your model is now built and ready to display.,0
BI-POLE MAST: Refer to page 20 for the location of the bi-pole mast footing on the main deck.,0
"During her years in power, the Egyptian economy flourished and expanded through trade relations with neighboring countries.",0
She was a pharaoh who created building projects that were grander and more numerous than any of her New Kingdom predecessors.,0
"Ship modeling in general, and building ancient Egyptian royal boats in particular, is a very subjective artistic project.",0
SECURING THE ROPE RIGGING: Cut two pieces of white cotton string 3″ long. Apply a drop of white carpenter’s glue to the end of the string and place it against a top corner of the sail and allow it to dry thoroughly.,0
Woods like sycamore from Nubia (what is now Sudan) and sturdy cedar imported from Lebanon were used to build the hull and mast.,0
The sail’s 6″ side will be the length; the sail’s 5″ side will be the width. It is recommended that you cut out an extra piece to use as a practice piece for the painting of the sail.,0
"Using the diagrams as a guide (pages 19 and 20), glue the following parts to the hull in this order. Allow all parts to dry before continuing to the next piece.",0
"Once the outline has been traced, gently retrace the pharaoh’s image using a medium brown, extra-fine point, felt-tip pen so all the lines and hieroglyphics will stand out for the painting phase.",0
She was the fifth pharaoh of the 18th Dynasty of ancient Egypt.,0
"The shipbuilding technology of Egypt was very advanced during this time. Queen Hatshepsut’s royal sailing boat was most likely state of the art in 1467 B.C., and constructed of the strongest woods available to shipwrights.",0
"Using these materials, Hatshepsut’s boat was so well built and sturdy it didn’t require the usual hogging ropes to support the vessel.",0
THRONE PLATFORM: Spread a thin film of white carpenter’s glue on the platform’s underside and secure it to the main deck and let it dry. See page 23 for the location of the throne platform on the main deck.,0
During her reign many pieces of statuary were produced. These pieces can be found in almost every major museum in the world,0
Use a ″ drill to make one hole ¼″ deep in the hull’s bottom where the dent appears. Place a drop of instant adhesive in the hole and insert the support rod into the hole.,0
"Take a 7¾″ x 11¾″ sheet of light colored papyrus or a sheet of beige parchment paper and, using an X-ACTO knife, carefully cut out a 6″ x 5″ piece from the blank sheet.",0
"Queen Hatshepsut is regarded by Egyptologists as one of the most successful pharaohs, ruling longer than any female leader other than Cleopatra VII.",0
"From their own land bordering the Nile River, shipwrights probably used the hardwood heart of the acacia tree to make the internal framing and supports very strong.",0
"Each boat has two pattern pages. Remove these pages from the book, and then glue them onto card stock. Carefully cut out the patterns using an XACTO knife. Having the patterns on card stock will make them easier to handle when tracing the patterns onto the wood. Each of the patterns has an initial on them for easy identification: K is for King Khufu’s boat, H is for Queen Hatshepsut’s boat, and R is for King Ramses II’s boat.",0
"By making Egypt rich and powerful, Queen Hatshepsut brought about a Golden Age for art and technology that was to last long after her death.",0
Secure the edges of the sail material with thin strips of masking tape so the sail will not move during the painting and drying phase.,0
"The paints are water-based acrylic and can be easily removed with water. For best results use small bristle camel’s hair brushes: very fine, fine, ″, and ¼″.",0
Place the 6″ x 5″ sheet squarely over the outline guide on page 31. Use a #2 pencil to gently trace the image onto the sail material.,0
The varnish will protect the paint and sail material from being damaged while handling and mounting the sail to the model’s yardarm and mast.,0
"SUPPORTS FOR THE EIGHT ROWING OARS: The drawing on page 20 shows the location of the supports. Drill eight holes, ″ deep into the main deck. Then place a small drop of instant adhesive over each hole and insert the oar support eyelets into place.",0
Place the outlined papyrus or parchment paper on a clean sheet of unlined paper or on a clean cutting mat.,0
ROYAL SAIL: Apply a thin bead of white carpenter’s glue along the leading edge of the yardarm. Then carefully place the top edge of the sail against the yardarm. Allow one hour to dry before continuing.,0
"The image may appear light now, but once it is placed under a good light source the lines will be easily seen for the final tracing before the actual painting of the sail.",0
"Begin making the hull, then continue with the main deck, mast, the yardarm, and finally the throne platform—in that order.",0
Refer to the painting instructions on page 31 and the color photograph of the completed sail located on the inside back cover as a guide for what colors to use in the painting.,0
"Next, trace and cut out the main deck piece on page 45. Glue the deck piece to the top of the hull. Secure them together with plastic modeling clamps (see photo on page 33).",0
"BRASS CANOPY SUPPORT POSTS: Drill five holes, ″ deep into the main deck as shown on page 19. Apply a small drop of instant adhesive on each post bottom and insert the posts into the holes.",0
The sail is now ready for mounting. Place the sail to the side for now while the next phase of construction begins.,0
"The paints are water-based acrylic and can be easily removed with water. For best results use small bristle camel’s hair brushes: very fine, fine, ″, and ¼″.",0
MOUNTING THE MODEL TO THE DISPLAY STAND: Place the bottom of the hull squarely over the base’s support rod and gently press the model down with enough pressure to cause a dent to appear in the hull’s bottom.,0
The wood should be a thick sheet. Carefully use an X-ACTO knife to cut the patterns out.,0
YARDARM: Refer to page 21 for the exact location of the yardarm on the mast and then attach it to the mast with white carpenter’s glue. Make sure that it is centered on the mast and you use enough glue so it bonds tight.,0
". If mistakes are made here in this process, use the spare sail material to start over again.",0
"Begin by painting the outlines carefully with short, steady strokes using the ″ brush with just a small amount of paint each time. Use a paper towel to clean off any excess paint from the brush.",0
"Once you are satisfied that all the details on the pharaoh’s portrait and hieroglyphic writing are complete, allow the paint to dry for two hours before applying a light coat of clear water-based satin varnish to both sides of the sail.",0
"All of the patterns are labeled for you on pages 43 and 45. Trace the patterns onto whatever wood you want: balsa, mahogany, walnut, etc.",0
"Refer to the patterns on pages 43 and 45, and the drawings on pages 39, 40, and 41 before starting this portion of the project.",0
"PLACING EIGHT ROWING OARS INTO THE SUPPORTS: Insert the eight oars into the eyelet supports. Using instant adhesive, glue each oar to its support ensuring the oar is bonded well before continuing on. All eight oars should line up together when you have completed this section.",0
The hull is made sandwich style. (See the drawing on page 39 as a guide.) Starting with the right side of the main keel (using white carpenter’s glue): glue piece 1R to the main keel at the top.,0
Allow these pieces to dry thoroughly. The hull is now ready for light sanding. Use a sheet of extra-fine sandpaper to gently smooth the hull’s sharp edges ONLY.,0
"Once the outlines are painted, allow them to dry thoroughly before using the very fine and fine brushes to paint the small details like the facial features and costumes.",0
"The left side of the hull is built in the same manner as the left side: piece 1L is glued to the main keel. Next, glue piece 2L to 1L, then, finally, glue piece 3L to 2L.",0
"Begin by painting the outlines carefully with short, steady strokes using the ″ brush with just a small amount of paint each time. Use a paper towel to clean off any excess paint from the brush.",0
CANOPY: Apply a drop of instant adhesive to the top of each support post and then lay the canopy piece directly on the posts. Make sure the canopy is straight and square on the posts. Press the canopy down gently against the posts for a few moments until the glue holds.,0
"Next, glue piece 2R to 1R, then glue piece 3R to 2R. Use the curved deck as a reference when joining the sections together. The right side of the hull is done.",0
"Once the outlines are painted, allow them to dry thoroughly before using the very fine and fine brushes to paint the small details like the facial features and costumes.",0
MOUNTING THE MODEL TO THE DISPLAY STAND: Place the bottom of the hull squarely over the base’s support rod and gently press the model down with enough pressure to cause a dent to appear in the hull’s bottom. Use a ″ drill to make one hole ¼″ deep in the hull’s bottom where the dent appears. Place a drop of instant adhesive in the hole and insert the support rod into the hole. Make sure the model is level and hold it secure until the glue firmly holds. Glue the pottery shard image to a ″ thick piece of balsa wood and attach to the display stand (optional).,0
"Once you are satisfied that all the details on the pharaoh’s portrait and the hieroglyphic writing are complete, allow the paint to dry for two hours before applying a light coat of clear water-based satin varnish to both sides of the sail.",0
"The hull should have a layered, or a stepped appearance. The pharaoh’s boat hull should not have a smooth look.",0
The sail is now ready for mounting. Place the sail to the side for now while the next phase of construction begins.,0
Refer to the painting instructions on page 51 and the color photograph of the completed sail located on the inside back cover as a guide for what colors to use in the painting.,0
"Refer to the patterns on pages 59 and 61, and the drawings on pages 56 and 57 before starting this portion of the project.",0
FOUR STEERING OARS: See the drawing on page 19 for the positioning of these oars. Insert the oars into the previously drilled holes in the supports and secure each oar with a small drop of instant adhesive. Hold each oar steady until the glue holds.,0
"Begin making the hull, then continue with the main deck, mast, yardarm, rowing and steering oars, oar supports, both cabin cupolas, the prow guards, and, finally, the display stand.",0
The varnish will protect the paint and sail material from being damaged while handling and mounting the sail to the model’s yardarm and mast.,0
SECURING THE ROPE RIGGING: See page 27 for the placement of the rigging rope on the sail. Cut two pieces of white cotton string 10″ long and attach one end to the corner of the sail’s bottom edge. Apply a drop of white carpenter’s glue to the end of the string and place it against a corner of the sail and allow it to dry thoroughly. Do this for both corners of the sail. The other end is then attached to the model by wrapping it around the last rowing oar support and gluing it with instant adhesive. Cut of any excess string.,0
"All of the patterns are labeled for you on pages 59 and 61. Trace the patterns onto whatever wood you want: balsa, mahogany, etc. The wood should be a thick sheet.",0
Two STEERING OARS: Refer to the drawing of the steering oars on page 41 for the positioning of these oars. Insert the oars into the previously drilled holes and secure each oar with a drop of instant adhesive. Hold each oar steady until the glue holds.,0
